source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_bp_rp_excess_factor,gcns_prob,dist_50
59177197571472000,16.481167,18.258501,15.208801,1.49991,1.0,0.07750833
37101100029189376,19.93599,21.080782,18.68763,1.5817614,1.0,0.10369346
59323982374063360,13.36941,14.874947,12.17432,1.4466971,1.0,0.033982117
56247308321743616,12.244322,13.206117,11.275985,1.3259987,1.0,0.06385667
56250881734302848,16.382648,18.20532,15.104687,1.5011609,1.0,0.0960631
56252256123908096,16.104847,19.216772,14.577244,1.7601848,1.0,0.014647229
56237137839020032,13.652601,14.882982,12.548529,1.3972148,1.0,0.058421895
56210886998985600,12.720495,13.883318,11.647575,1.3792919,1.0,0.05894764
59289858858508544,12.602906,13.826999,11.50503,1.3919494,1.0,0.04171124
59293294832215168,12.669931,13.76568,11.572984,1.420431,1.0,0.06278831
59293299127742720,15.361106,,,,1.0,0.063243076
59309650067099776,17.816767,19.749569,16.468819,1.5790466,1.0,0.099327
59314529150913408,20.56298,22.180553,19.10486,1.7758218,0.7,0.110178396
59320821278149632,10.790647,11.278161,10.142064,1.227846,1.0,0.083609305
60804990178866176,15.437747,17.275288,14.159438,1.4997563,1.0,0.05243772
59550138171861120,15.013895,16.616955,13.797386,1.4563404,1.0,0.055383097
59588861596967040,15.78164,17.505768,14.486875,1.5353223,1.0,0.06785062
59588861596966912,16.082596,18.033384,14.742983,1.565898,1.0,0.06766457
59633666695752960,10.333649,10.771697,9.738842,1.2124568,1.0,0.09331246
59657164461549184,20.32364,20.710825,19.589539,1.3353479,0.962,0.1153903
59598447963963520,15.804673,17.569923,14.534018,1.4993501,1.0,0.073125884
59364148908182400,8.385004,8.631983,7.9728856,1.1929284,1.0,0.08515363
59370127502651264,15.639562,15.582654,15.79378,1.1294402,1.0,0.086444706
60900269733142400,16.068071,17.723083,14.827462,1.4775695,1.0,0.082328424
61091412957212928,13.337544,14.2984705,12.365443,1.3298041,1.0,0.093509644
60858724512651392,18.6337,20.896608,17.223959,1.6323013,1.0,0.09947942
60913635671617280,20.27035,20.535753,20.014149,1.1009035,0.934,0.117837906
61129964583685760,17.421818,19.560612,16.10188,1.520816,1.0,0.092776395
61125459160910080,19.575617,20.020409,19.011492,1.1891718,1.0,0.09263545
60934560752047488,15.965276,17.825962,14.671867,1.5160753,1.0,0.06734928
61033001402831872,4.7018433,5.3396893,3.953335,1.2417405,0.778,0.10281974
61130544402258304,18.633026,18.84446,18.371523,1.1324592,1.0,0.09561219
61235174103074944,13.857234,14.940542,12.701914,1.4873341,1.0,0.08427246
61235174103074816,11.686544,12.377351,10.876264,1.2716556,1.0,0.08416882
57709280831377152,16.114944,17.692326,14.897094,1.4619024,1.0,0.071308255
57773567901788160,13.996849,15.093855,12.956005,1.3619045,1.0,0.097958036
57716629517585664,20.016605,21.432074,18.522408,1.8637462,0.994,0.11461473
57739208163471744,13.3060875,15.168982,12.018643,1.5082189,1.0,0.018077552
57549576766880384,16.158827,17.708338,14.949084,1.456698,1.0,0.09730908
57744155965790720,17.625616,20.922672,16.060854,1.8135619,0.996,0.026079997
57748141695425152,14.156224,15.4244795,13.040307,1.4019744,1.0,0.084967695
57787964632135808,15.551141,17.044304,14.363461,1.440168,1.0,0.08530689
57815108825411840,13.980732,15.212722,12.878695,1.39469,1.0,0.079349734
60835261108333056,13.689289,15.006204,12.557889,1.408987,1.0,0.04631891
57829230677878528,15.032347,16.414598,13.875323,1.424893,1.0,0.09926998
37141885040921344,10.610313,11.009359,10.042569,1.2122538,1.0,0.09838168
57833147687987200,13.0851145,14.089685,12.089541,1.3405328,1.0,0.0479851
57866609775353728,12.846782,14.299078,11.666492,1.4386733,1.0,0.0318944
57540742017257856,17.514881,17.553204,17.298555,1.213807,1.0,0.10067487
57749344286258816,14.217901,15.825132,12.996353,1.4617088,1.0,0.037846066
57660902318744960,14.540353,16.106133,13.329596,1.4553092,1.0,0.039832223
57630150352954880,17.118782,17.106737,17.186453,1.1288089,1.0,0.09938831
57680109412530944,14.927282,16.400986,13.659372,1.5398747,1.0,0.049711242
57870771601166848,16.143223,18.084946,14.842917,1.5155067,1.0,0.07910317
57855996913655296,16.774496,18.616566,15.500898,1.493287,1.0,0.083743624
57901867164359680,14.545892,15.849912,13.421063,1.404363,1.0,0.08458414
57890528450770560,10.12197,10.998708,9.185662,1.3205171,0.998,0.036572102
57890562810508160,8.132049,8.503149,7.5870323,1.2106373,1.0,0.037376992
57702271441443840,19.70346,20.045065,19.141253,1.235927,0.998,0.10235641
58061261990141696,16.688923,19.237728,15.276886,1.6146805,1.0,0.038670607
58266320907699456,18.765362,21.196234,17.289188,1.716675,1.0,0.084450155
58112595439164672,15.449054,17.015224,14.226769,1.4689498,1.0,0.102327414
60868349536328576,13.932785,15.212868,12.814431,1.4021742,1.0,0.060490582
61019498025728256,17.437645,19.59216,16.085861,1.561616,1.0,0.07219242
57973301060739456,15.0952215,16.841602,13.812271,1.5173023,1.0,0.079965696
61048665146205824,19.698063,20.345655,18.938046,1.2470759,1.0,0.07697627
61232528403279360,18.148867,20.52959,16.726557,1.6409811,1.0,0.07217863
61059320962449536,15.547237,17.21544,14.311598,1.4696351,1.0,0.05968156
61386868050158848,9.859146,10.358439,9.19953,1.2306653,1.0,0.04912801
61436728327607808,14.666121,15.931386,13.158176,1.9141983,1.0,0.08856774
61446830090979328,14.289328,15.176882,12.79057,1.9940621,0.976,0.10739756
58339124897274368,19.6182,21.501987,18.135178,1.7776817,0.996,0.106036305
58354419277117952,20.088049,20.136108,19.195032,1.6519355,0.89,0.114779934
58360019915084800,15.089191,16.62466,13.887504,1.4494832,1.0,0.08974995
58324212771048832,7.9244623,8.258745,7.4186974,1.2037195,1.0,0.053684335
58351739218116736,11.416445,12.143899,10.593421,1.2693968,1.0,0.06741145
61372578696143616,18.681692,18.894548,18.319618,1.1836548,1.0,0.0902738
61420888488339584,20.445091,21.078716,18.91509,2.1273036,0.742,0.101118185
61404842490442880,17.167301,19.220196,15.823504,1.5606842,1.0,0.084453814
58501272799333632,15.3918495,16.866537,14.204113,1.443379,1.0,0.07093906
58497115270993664,15.780514,17.304085,14.578612,1.451677,1.0,0.097354755
58504120361278976,18.786648,20.932907,17.324425,1.718909,0.998,0.09806467
13451287815892608,20.711664,21.506966,19.145777,2.1292188,0.988,0.11083732
13434421479476352,12.37149,13.633448,11.137878,1.5379831,1.0,0.03831116
37520769874997376,10.195127,10.702301,9.526785,1.2335879,1.0,0.060001098
37463870148333312,12.815305,14.051326,11.712403,1.394751,1.0,0.04601794
16515424859118848,14.522798,16.044449,13.315488,1.4583516,1.0,0.09698773
40532675820226944,16.289003,18.054281,15.020527,1.4966259,1.0,0.070645794
40551745475014656,14.570272,16.163595,13.325924,1.4913551,1.0,0.07159745
40553630965048704,16.8733,18.714544,15.579032,1.519533,1.0,0.087488145
40595176184262912,16.206905,17.908373,14.960105,1.4785004,1.0,0.096295565
40584112348567808,14.980825,16.170471,13.897112,1.3845251,1.0,0.09549976
40683304617361920,19.491632,21.366913,17.928473,1.9050637,0.83,0.114899166
37453287347496576,18.903784,21.442553,17.383045,1.7780522,1.0,0.068024695
37254413183444864,13.7549,15.111416,12.608436,1.4179375,1.0,0.06834428
37502387415006208,14.152218,15.471386,13.017691,1.4119817,1.0,0.0797662
37486616295093632,17.21479,19.212587,15.8889265,1.5426111,1.0,0.089695014
37503108969506560,19.07767,21.144413,17.561855,1.8084306,0.998,0.06285438
37222630425491712,12.327897,13.096615,11.47397,1.281494,1.0,0.095380746
37270042567982464,20.125418,20.821842,19.428028,1.181998,1.0,0.10354479
37277468567917952,12.800756,13.743205,11.840886,1.323398,1.0,0.08616552
37374049496128896,20.077654,21.42061,18.54768,1.9331836,0.988,0.11016307
37550555471818880,18.159155,20.85099,16.670956,1.7184217,1.0,0.055262774
37600587547794304,17.590282,19.92715,16.208162,1.5876267,1.0,0.07035892
37609555439484416,17.399284,19.423168,16.090345,1.5177964,1.0,0.09910296
37622955737490688,7.989245,8.239635,7.5732207,1.1933335,1.0,0.05980327
37637077589965184,12.653177,13.784286,11.597353,1.368993,1.0,0.047687385
38017646052130176,12.5516405,13.763804,11.460611,1.3872696,1.0,0.035798986
40666266482894336,13.719275,14.943358,12.620242,1.3931856,1.0,0.086577244
40665368834079104,19.2516,21.152878,17.801584,1.726241,0.998,0.10433709
40749004732280960,15.897949,17.171913,14.590196,1.628153,1.0,0.087335154
40859780529248512,15.672572,17.11987,14.490155,1.4420004,1.0,0.092764094
40956846791201664,16.926657,18.776657,15.647172,1.4997123,1.0,0.08456668
40704646312129536,14.971345,16.354074,13.812932,1.4263682,1.0,0.09342435
40704646312129152,13.163077,14.140235,12.182105,1.3338177,1.0,0.09360214
40797933001706112,14.83153,16.27572,13.657618,1.4327886,1.0,0.087274104
41067583931488640,12.984925,14.017864,11.974432,1.3476878,1.0,0.08723061
41001411371871872,13.617549,15.193632,12.402447,1.4588373,1.0,0.028841129
41004808689909376,20.492214,21.538021,19.04013,1.8801986,0.938,0.116275705
41024501115990400,11.005297,11.517654,10.334997,1.2328295,1.0,0.08952823
41120674024389888,8.800286,9.075633,8.336778,1.2078522,1.0,0.09545432
41108540739289856,11.893488,12.547012,11.117765,1.2572508,1.0,0.09876726
38098700674849152,14.536296,15.916711,13.381301,1.422956,1.0,0.08134264
38126085384205568,18.368933,20.61369,16.949389,1.6478121,1.0,0.08936984
41184338322779648,20.397776,21.575636,18.832945,2.0239599,1.0,0.097420886
41186507280697216,19.278032,21.205973,17.752472,1.8385042,1.0,0.056773864
41120845823080576,11.001012,11.467914,10.368748,1.2253063,1.0,0.09344666
41176057625826048,20.211662,21.490454,18.719343,1.8872792,0.988,0.11649918
41201178891455872,6.4402533,6.884129,5.824223,1.2242342,1.0,0.068925895
41191558164572928,17.50246,19.73466,16.085005,1.6458879,1.0,0.10301549
41386446600481152,15.590765,17.099379,14.395179,1.4467629,1.0,0.092904404
41231857840570368,11.02627,11.57918,10.318489,1.2436553,1.0,0.07790689
41140087276587904,17.325186,19.510046,15.963714,1.5719725,1.0,0.079789616
41268558337949568,14.188761,15.492682,13.060753,1.4078603,1.0,0.06868411
37414254686537344,13.220235,14.906752,11.963642,1.4926234,1.0,0.033018816
36590651757883392,8.657178,9.321329,7.873582,1.2596402,1.0,0.021917356
37724454402734208,17.784729,20.110252,16.407787,1.5813608,1.0,0.07760786
37431537635219712,12.011498,13.114006,10.956299,1.3751825,1.0,0.02725463
38002837004935936,15.299092,17.013575,14.040651,1.4910036,1.0,0.097860724
38007406848220032,17.822145,20.187035,16.376251,1.6764268,1.0,0.06434944
38028263211317504,17.189808,18.915478,15.938573,1.4805976,1.0,0.09563895
37846221020599808,18.598932,19.044685,18.072447,1.1646335,1.0,0.06252444
37845057086241152,15.337801,16.98764,14.1004,1.474429,1.0,0.09951123
37947483466430976,11.005953,11.53263,10.317169,1.2403021,1.0,0.09116848
36955414740605824,16.450998,18.97883,15.007362,1.6616726,1.0,0.041831806
36995924872102016,15.593134,17.848724,14.226371,1.5730641,1.0,0.027893208
37008294377860096,16.033829,17.786013,14.7606535,1.5042299,1.0,0.07438638
36918203143996544,19.352747,19.85651,18.752802,1.1874597,1.0,0.078737244
36925384329309568,15.621596,17.164576,14.408148,1.462134,1.0,0.09253696
36825260051452800,13.388667,14.567365,12.305191,1.3867329,1.0,0.07904285
37030696927741824,13.4134655,14.501167,12.374444,1.362335,1.0,0.05916917
37782178765144832,16.6885,16.69022,16.740128,1.1254561,1.0,0.09944737
37115217587012224,20.30942,20.845238,19.58002,1.2668167,0.964,0.09493185
37881375329809792,9.925967,10.430328,9.226398,1.2574989,1.0,0.08051277
37912608332101120,15.709507,17.359022,14.463059,1.4854856,1.0,0.094369076
37150509335284352,15.182155,16.718525,13.975487,1.4551897,1.0,0.07934923
37904052757162368,15.9063225,,,,0.908,0.071223766
37904052757162496,15.113533,16.614532,13.810552,1.5796676,1.0,0.069729455
37154666863605248,17.250704,19.109322,15.942826,1.5349107,1.0,0.091655515
37149336809610752,18.936377,20.808933,17.490898,1.7229412,1.0,0.102984294
37136937238613888,18.015633,18.093983,17.936466,1.1275004,1.0,0.09008632
38106912650423168,19.443409,20.974072,17.929222,1.8748913,1.0,0.07648891
38133610169061760,15.608816,17.225527,14.388006,1.4593934,1.0,0.07582753
38047435945302144,13.263022,14.351506,12.226012,1.3601148,1.0,0.079211146
38150068483668352,16.124798,17.791857,14.888635,1.4704329,1.0,0.0995483
37949957367713280,13.612832,15.12153,12.417478,1.4464787,1.0,0.055716727
37949132733862016,15.913158,17.547531,14.684421,1.4662492,1.0,0.06882026
38231324967885056,10.513511,10.942912,9.848972,1.2646198,1.0,0.093108505
41238149969516544,15.329831,16.92601,14.108353,1.4633139,1.0,0.07461628
38236689384005120,10.328034,10.692533,9.794754,1.2063043,1.0,0.099081315
38244729562770048,15.709807,17.235563,14.50565,1.4539675,1.0,0.09867236
41264950565419264,10.772409,11.205186,10.135793,1.2433953,0.992,0.1133198
41251790785624576,13.927086,15.3325615,12.765112,1.4261802,1.0,0.04787249
37990776736722304,12.27583,13.02478,11.436752,1.2755028,1.0,0.09946292
37919171042054784,13.666759,15.062705,12.505526,1.4270942,1.0,0.047826465
39478003652750848,16.655956,18.227066,15.446085,1.4534222,1.0,0.0985881
3403610811548577152,17.324806,19.172403,16.04994,1.4942023,1.0,0.09556089
37991601370442752,13.415518,14.437757,12.410779,1.3448187,1.0,0.0999188
37997472589268864,17.624777,19.80852,16.232264,1.6148523,1.0,0.08411257
39496867148963840,13.220195,14.579174,12.071675,1.4197583,1.0,0.04567034
39435741174508544,15.963736,17.488417,14.761716,1.4516327,1.0,0.1003435
39466420125673728,19.79402,20.342697,19.119362,1.2210847,0.996,0.09692504
39466424420836736,15.193768,16.444931,14.0856285,1.3971546,1.0,0.09728564
39696806466157568,14.523707,16.29171,13.254299,1.497431,1.0,0.041220363
39727657214625792,19.309925,19.6801,18.844194,1.1621071,1.0,0.106296666
39721923434819072,14.18557,15.4995365,13.048109,1.4162543,1.0,0.09540381
39742711076522624,15.403161,17.033934,14.165329,1.4777634,1.0,0.08368539
39749651743741696,17.532291,19.722712,16.131903,1.6253049,1.0,0.08227588
39533460270305280,17.290663,19.34027,15.970183,1.5301822,1.0,0.09329825
39527339939738112,12.493373,14.173596,11.231292,1.5003021,1.0,0.040038243
39527412956401280,13.6313505,15.692197,12.284487,1.5639908,1.0,0.04021668
39837784473087360,15.254986,16.863983,14.025666,1.4707556,1.0,0.06589407
41836662251195520,15.816149,17.426115,14.58793,1.4692864,1.0,0.093457155
41073528166646784,20.457264,21.629868,18.892872,2.0244303,0.652,0.107997864
41849684592029184,17.635061,19.88904,16.262804,1.580718,1.0,0.089978635
41847073251926784,9.247654,9.589567,8.733823,1.2049886,1.0,0.073326595
42239079210842240,17.991104,20.153225,16.617067,1.5911914,1.0,0.09409293
41455166077096960,15.49641,17.292933,14.227981,1.4925218,1.0,0.05576462
3429000871496650880,17.919277,18.057238,17.646212,1.1799827,1.0,0.09321425
41468772533484288,16.923386,19.022526,15.586063,1.5474918,1.0,0.079115234
41437780049517440,13.356999,14.421495,12.331211,1.3548107,1.0,0.089195915
42248498076777728,13.861795,15.332008,12.677467,1.4402099,1.0,0.044208053
42251139479792640,20.592737,21.585604,19.13257,1.9060144,0.836,0.109498605
42329204804816512,18.058306,18.176077,17.86233,1.1548697,1.0,0.10250645
42339310865156224,13.476754,14.578561,12.431414,1.3652953,1.0,0.08833137
42339310865156096,15.283881,16.745647,14.099717,1.441483,1.0,0.088593744
42263307123999488,14.732478,16.148914,13.569335,1.4255059,1.0,0.06617911
42272408157650304,16.526644,18.33522,15.253457,1.496936,1.0,0.091858044
42387272763211648,20.365305,21.728159,18.80329,1.9809544,0.964,0.09966385
42375732187511552,12.35128,13.460878,11.2948,1.3747851,1.0,0.043272886
41438879559330432,14.2114,14.828813,12.321426,2.8106227,0.978,0.061071623
41440215293758976,11.391464,11.998592,10.64955,1.2482276,1.0,0.080947444
41440288310519680,17.23439,18.953705,15.895333,1.5937359,1.0,0.08141986
41518658576469888,18.898724,19.12501,18.484213,1.2053999,1.0,0.10367357
41518658576469760,18.95854,19.209633,18.582712,1.17052,1.0,0.09874003
41441903218171008,16.520123,17.609138,14.632618,2.6604784,1.0,0.082018025
41542061853737088,19.47656,20.91476,17.88633,2.0138104,0.998,0.05582758
41321815932339968,15.029866,16.579653,13.824389,1.4516233,1.0,0.057576474
41531375977031552,15.032249,16.4167,13.879478,1.4197043,1.0,0.09079939
41609166424575360,8.118742,8.37146,7.695602,1.1961609,1.0,0.06296148
41595834846089472,18.218975,20.896624,16.730316,1.7199215,1.0,0.06406614
42372845969541376,15.229027,17.103354,13.944345,1.5033522,1.0,0.04068189
42374048560382080,6.3827343,6.4536476,6.2369595,1.1607848,1.0,0.070035376
41641739456522752,15.326551,17.1931,14.037689,1.5095814,1.0,0.05001594
41641773816260736,10.575273,11.315479,9.74027,1.27503,1.0,0.051343683
41637891165880960,11.85452,12.886153,10.835341,1.3566005,1.0,0.06400205
41657476216684160,14.282128,15.344069,13.26044,1.3513715,1.0,0.09491778
41632084370099584,10.183643,10.654848,9.555538,1.220559,1.0,0.07230936
41567178822692864,20.725563,21.929218,19.341583,1.7452602,0.876,0.06883846
42358208721260032,14.81668,16.510994,13.57208,1.4768152,1.0,0.050828565
42644116104343040,15.065519,16.76682,13.817128,1.4804696,1.0,0.058641527
42471041805029888,10.315402,10.825284,9.640707,1.2370282,1.0,0.074710146
42488260330613248,15.726442,17.507269,14.446683,1.5087409,1.0,0.073561445
42716408993806080,12.962056,14.499201,11.758108,1.4518642,1.0,0.04856931
42768532716777088,15.017033,16.066336,13.552908,1.8971905,1.0,0.049533375
42768532716776704,6.919528,7.1527133,6.523082,1.191497,1.0,0.048210323
42768945033709568,15.290902,17.185974,14.000297,1.50843,1.0,0.048861533
42775954420319232,14.137793,15.263006,12.464677,2.2226994,1.0,0.055690635
44197073198840064,7.5167327,7.8019924,7.057871,1.1999828,1.0,0.043033984
42711766132488064,20.24255,20.450075,18.618422,2.4777722,0.998,0.09420645
44210404777324544,15.696262,17.91268,14.320689,1.5884781,1.0,0.09135371
44262597219827840,10.446021,10.960065,9.774404,1.2330755,1.0,0.06810853
43931987817367040,14.259216,15.602924,13.094144,1.4413213,1.0,0.093015075
43919961908964352,16.101326,17.970993,14.812345,1.5093625,1.0,0.076353125
43152498496654208,20.481024,21.443161,18.965862,1.9982871,0.856,0.11152953
43176898206586496,13.685242,14.632417,12.722514,1.3247608,1.0,0.09818104
43197376610636288,14.886436,16.336239,13.715706,1.4281685,1.0,0.09836542
43999951379783552,14.652306,15.985938,13.514164,1.4131259,1.0,0.062447336
44228959036060032,13.877752,15.359926,12.689644,1.4425281,1.0,0.052775133
44231703518649472,19.185688,19.546,18.749882,1.1492407,1.0,0.105204895
44233563240944256,16.443682,18.592579,15.077133,1.5821524,1.0,0.08071207
44030153589748096,16.910519,18.752983,15.64039,1.488898,1.0,0.091954954
44134980855106944,19.091204,19.553455,18.542187,1.1717123,1.0,0.07442673
41356897225249024,10.119538,10.513606,9.559394,1.2096093,1.0,0.09040848
41368987556448768,12.378738,13.163301,11.512202,1.2871132,1.0,0.07048594
42862987636926592,13.737494,15.042171,12.606792,1.4106648,1.0,0.0745639
42871268333859584,16.449705,16.566124,16.229246,1.1671795,1.0,0.054460455
42871199614383616,16.808086,16.93405,16.59238,1.1592258,1.0,0.053983055
42793752764180736,11.065103,12.108817,10.049293,1.3501635,1.0,0.036084723
42821240554865408,13.233993,14.319562,12.200095,1.3576975,1.0,0.0793405
42846872919674880,16.156048,18.04043,14.756648,1.6553198,1.0,0.08301199
42846872919674752,16.861584,18.844028,15.531967,1.5491923,1.0,0.08258858
42885115308415616,14.954432,16.401485,13.779613,1.4333212,1.0,0.070024386
42995684946443648,11.121592,11.988127,10.207385,1.3034779,1.0,0.042922094
43005679333793280,18.13699,20.197315,16.774267,1.585454,1.0,0.09925675
42923563855607936,16.070648,17.550697,14.879945,1.4459013,1.0,0.093607694
43017159782907136,16.460688,18.282812,15.188408,1.4941009,1.0,0.09488085
39921068181874176,19.702904,21.687809,18.203001,1.7921569,1.0,0.10422051
39807135585937408,12.07885,12.8475485,11.22592,1.2806515,1.0,0.08329309
39900589777707520,20.49411,20.357523,20.137005,1.4073042,0.516,0.11574175
39918461138649984,11.642832,12.274329,10.875352,1.258888,1.0,0.091696486
42833232103539840,18.61207,18.821968,18.278044,1.1702992,1.0,0.08570865
42830620763418752,14.037052,15.4114685,12.883038,1.4229822,1.0,0.053703204
42943213329990784,18.746422,21.025724,17.206884,1.826775,1.0,0.10077249
42943251985754240,17.229769,19.1174,15.896262,1.5649935,1.0,0.10143676
39925023848663040,9.15042,9.72041,8.437439,1.2407322,1.0,0.033027224
39931586558682368,16.429422,17.95625,15.228679,1.4497845,1.0,0.08712127
39938900885577600,19.557291,20.112368,18.955172,1.1678741,1.0,0.078496866
39946636124298880,15.524581,16.993101,14.333488,1.4483328,1.0,0.099406466
42947680095257344,13.934777,15.777467,12.64914,1.508378,1.0,0.028030677
43363677745333504,20.58486,20.97665,19.76121,1.4043546,0.99,0.11196157
43179475186952064,15.246993,16.70913,14.064209,1.4398279,1.0,0.078207314
43182116590204416,18.708433,20.909472,17.237253,1.7273749,1.0,0.08550328
43188236920214912,15.178843,16.943829,13.912628,1.4938463,1.0,0.05978308
44831869364935808,15.220412,16.837276,13.949825,1.5201613,1.0,0.07831458
44052178182130816,14.841915,16.7039,13.5504,1.5135052,1.0,0.04257808
43317841853753600,13.397084,14.672909,12.276784,1.4051666,1.0,0.04421382
43307327773815168,17.312534,19.271826,16.017832,1.5063828,1.0,0.09542445
43256818958530048,14.913305,16.376139,13.729969,1.4403427,1.0,0.06510174
43335537119385216,9.925129,11.015001,8.882559,1.3653914,1.0,0.01723375
43335880716390784,9.218082,10.14662,8.267663,1.3184923,1.0,0.017230442
44167661262651520,17.966398,19.857632,16.6327,1.5648255,1.0,0.10261822
44113682113768192,17.8184,20.403894,16.381386,1.6483402,1.0,0.06689295
44113682113768320,14.792047,16.515846,13.534993,1.4880128,1.0,0.06763713
43327703098702976,19.588608,19.93002,19.13224,1.1704018,1.0,0.10679645
44478578238260864,17.585026,17.700895,17.392912,1.1542199,1.0,0.09591021
44479407168836992,12.815252,13.931251,11.767014,1.3648282,1.0,0.056776248
43732323377309696,10.790469,11.486542,9.977099,1.2723267,1.0,0.053928535
43733079289895424,12.016204,13.040655,11.00055,1.354973,1.0,0.053803544
43734105787412480,14.75883,15.912348,13.4757185,1.6229688,1.0,0.09953088
43734110083653632,14.733336,15.99033,13.481065,1.5617516,1.0,0.0998786
43448546298825216,7.1113086,7.3367105,6.7168794,1.1945807,1.0,0.062457386
43656796377403776,11.525294,12.578533,10.5055485,1.3516372,1.0,0.03227011
43408448484303872,15.543462,17.20504,14.301325,1.4784752,1.0,0.08002478
43462221474823296,17.397541,19.357866,16.065311,1.5550472,1.0,0.09804584
43484898902049152,17.43397,20.043648,15.984533,1.6650604,1.0,0.07121422
43711875036693504,13.748238,14.819776,12.577097,1.5081549,1.0,0.08615239
43747853979023616,15.279776,16.696465,14.115097,1.4271994,1.0,0.0941954
43755133947362816,19.253725,19.67855,18.625345,1.241256,1.0,0.08402493
43846878746420864,10.058019,10.443798,9.504448,1.2092181,1.0,0.09782675
43789772861265792,9.210812,9.664482,8.584366,1.2270632,1.0,0.047593914
43802039287826432,7.3485003,7.669333,6.8568206,1.2017196,1.0,0.04657441
43803894713689216,9.689,10.336617,8.919411,1.2545733,1.0,0.038342547
43804513188971776,14.779146,16.028385,13.671795,1.3967143,1.0,0.09983686
43786852283456256,14.911006,16.331264,13.742472,1.4309312,1.0,0.06173415
36819384536253056,15.796514,18.06541,14.396363,1.6182458,1.0,0.04240402
36856561773145472,16.690207,18.214973,15.290175,1.7064137,0.998,0.0937955
36856557476150656,14.928302,16.297832,13.732649,1.4715407,1.0,0.09757605
37060413804756736,18.970575,20.9185,17.544123,1.686587,1.0,0.101264454
36865220427191296,11.549573,12.166243,10.799936,1.2505506,1.0,0.09271256
38289878259378688,15.584744,17.088438,14.390398,1.4461392,1.0,0.082187675
38291080850217088,15.142749,16.602724,13.961255,1.4387175,1.0,0.098487124
38295753774630784,13.132474,14.265034,12.070704,1.3747623,1.0,0.06258102
38354680725946240,9.769129,10.341819,9.055511,1.2401416,1.0,0.045918528
38395259576882432,15.031725,16.454088,13.862623,1.4311966,1.0,0.09465479
38641756338607744,20.270815,20.96651,19.398188,1.3224043,0.994,0.10599756
38649452921237888,16.546932,18.395967,15.256048,1.5142683,1.0,0.078591615
38673023701823616,16.2188,17.950294,14.960054,1.489056,1.0,0.09301993
38670343642226816,14.806908,16.700863,13.504693,1.5234125,1.0,0.041343547
38409999904561024,12.407632,13.291209,11.482091,1.3086468,1.0,0.07436462
38410034264299136,15.644016,17.154346,14.440807,1.4553984,1.0,0.074539594
38392442078351744,15.121832,16.63397,13.922446,1.4506161,1.0,0.096632846
38611485410490112,9.590207,9.908386,9.101282,1.2013624,1.0,0.08732436
38625985220078464,14.672948,16.162994,13.484363,1.4417442,1.0,0.06657004
38711811549178240,14.670594,15.889403,13.428462,1.5575098,1.0,0.08742354
3304898792207252352,15.885338,17.77965,14.58666,1.518829,1.0,0.056457043
38318568640963072,16.669956,17.495815,14.9549465,2.3816938,0.78,0.10005929
3304935076090945536,12.84419,14.52564,11.588293,1.4924817,1.0,0.02661794
3304934006642127488,18.605635,21.328129,17.052639,1.8186651,1.0,0.053451497
3305027297628961920,13.481202,14.880153,12.316615,1.4303353,1.0,0.058668494
38329666836450304,15.08387,16.984318,13.784174,1.5194227,1.0,0.04555549
3304937996668899328,16.740446,18.838377,15.389878,1.5653132,1.0,0.09817692
38424598496946560,20.587706,21.815933,19.007002,2.0390434,0.972,0.11306107
3304916246954386944,13.228799,14.375403,12.160884,1.3778304,1.0,0.086919986
3304961395650898688,12.909301,14.018663,11.856937,1.370626,1.0,0.072482996
3304959054891240576,18.014515,19.986414,16.69722,1.5341705,1.0,0.099091955
3304969470189388672,16.498459,18.244379,15.236691,1.4908534,1.0,0.09352581
3304973112319501824,16.045902,17.733673,14.724024,1.5754428,1.0,0.06911785
38453464973610496,8.847413,9.19593,8.332955,1.2021681,1.0,0.06112474
38545445993180672,15.292888,16.739172,14.111881,1.4405547,1.0,0.08614116
3305073064800479872,19.667961,21.167192,17.941525,2.2466607,0.692,0.09947933
38846570443951232,20.792269,21.622398,19.208344,2.1480415,0.688,0.11272138
38535825266420352,13.709113,15.326962,12.476219,1.473725,1.0,0.033983786
38535825266420224,13.551019,15.134261,12.328193,1.4669229,1.0,0.034027457
38847365014725120,13.028133,14.025497,12.035927,1.3391867,1.0,0.08232267
38680995161107968,16.712511,18.718966,15.310471,1.645443,1.0,0.08090035
39450069185482240,15.983008,17.704208,14.732448,1.4803798,1.0,0.08679119
38781428676304768,11.035399,11.739787,10.223687,1.2680552,1.0,0.05667086
38785345686459392,16.027376,17.844004,14.745068,1.5073962,1.0,0.0573297
39653032159434240,16.208136,18.188887,14.8758745,1.5528679,1.0,0.0738746
38837744287413376,15.363074,16.987951,14.131908,1.4705858,1.0,0.09904589
39612036694609152,18.309528,21.098772,16.738901,1.843952,1.0,0.037068088
38762771338416768,17.137045,18.930378,15.856297,1.5083778,1.0,0.08350909
38557609340522112,17.086298,19.141747,15.747632,1.5535853,1.0,0.061593555
38929141191925760,13.338667,15.0291395,12.044116,1.5397125,1.0,0.04506737
39136845810262656,16.410234,18.206947,15.126424,1.5118138,1.0,0.1004781
39165222657116800,8.165502,8.398946,7.770768,1.1904013,1.0,0.09255833
