GaiaEDR3,Gmag,BPmag,WDprob,Dist50,Abs_V,BV_Color
2.12745E+17,19.5815,20.0092,0.981,0.08033,15.05711117,0.4277
2.96984E+18,16.6292,16.674,1,0.08229,12.05246469,0.0448
4.76029E+18,18.6161,19.0637,0.993,0.06588,14.52233205,0.4476
4.80578E+18,16.1703,16.1732,1,0.0908,11.37987076,0.0029
1.9547E+17,15.5331,15.5954,1,0.03592,12.75641836,0.0623
3.23769E+18,19.1825,19.5289,0.999,0.08826,14.45368038,0.3464
4.79962E+18,18.3693,18.74,1,0.06767,14.21731912,0.3707
2.90667E+18,16.02,15.9763,1,0.09511,11.12886909,-0.0437
3.33901E+18,18.3537,18.5384,0.999,0.07754,13.90607102,0.1847
4.75703E+18,19.0436,19.4926,0.992,0.07116,14.7824203,0.449
4.65791E+18,17.3607,17.4729,0.99,0.0933,12.51129178,0.1122
5.71645E+17,19.47,20.1917,0.999,0.07954,14.96707207,0.7217
3.22202E+18,18.189,18.3811,1,0.07926,13.69372966,0.1921
3.01381E+18,16.0419,16.0038,1,0.07418,11.69046586,-0.0381
4.75703E+18,18.0854,18.4285,1,0.05667,14.31863394,0.3431
2.62332E+17,18.8993,19.0669,0.993,0.0837,14.28567271,0.1676
2.63083E+17,15.6631,15.5795,0.994,0.03912,12.70110577,-0.0836
3.23599E+18,19.5673,20.0878,0.999,0.08833,14.83675885,0.5205
4.97838E+17,18.5669,18.7915,0.999,0.08406,13.94395307,0.2246
3.20973E+18,20.6405,21.0999,0.639,0.11124,15.4091951,0.4594
3.40085E+18,17.7821,17.9766,1,0.07616,13.37346532,0.1945
3.41616E+18,20.1336,20.5725,0.986,0.11144,14.89839448,0.4389
3.23773E+18,19.8845,20.4097,0.999,0.10045,14.87475029,0.5252
1.90803E+17,16.9728,17.3609,0.944,0.03386,14.32436523,0.3881
3.40085E+18,18.3351,18.7446,0.999,0.0481,14.92437462,0.4095
3.41618E+18,19.9256,20.2515,0.992,0.11169,14.68552855,0.3259
4.7987E+18,19.0226,19.4159,0.999,0.07537,14.63660742,0.3933
2.82639E+17,18.7147,19.26,1,0.05702,14.93456394,0.5453
3.41662E+18,18.134,18.216,0.973,0.10201,13.09078626,0.082
2.95725E+18,17.863,18.1063,1,0.05825,14.03652035,0.2433
4.80641E+18,19.3962,19.8581,0.999,0.0999,14.39837256,0.4619
3.41616E+18,20.6136,20.604,0.877,0.11498,15.31048848,-0.0096
3.01683E+18,20.8507,21.2653,0.553,0.10842,15.67515299,0.4146
4.79922E+18,16.6616,16.7033,1,0.08649,11.97677051,0.0417
4.75792E+18,20.3102,20.7898,0.967,0.10205,15.26613495,0.4796
3.22098E+18,19.2984,19.6544,0.999,0.08808,14.57401347,0.356
3.33806E+18,18.9667,19.6517,0.999,0.05344,15.32736775,0.685
3.41709E+18,19.5369,20.0196,0.95,0.08599,14.86466026,0.4827
2.95731E+18,18.4905,18.7428,1,0.08444,13.85775888,0.2523
2.9717E+18,16.8902,16.9177,0.995,0.0713,12.62475235,0.0275
2.09292E+17,18.9235,19.632,0.865,0.07768,14.47195392,0.7085
2.09406E+17,18.4657,18.6643,1,0.08874,13.72510288,0.1986
3.40372E+18,17.4755,17.7321,1,0.04307,14.30462564,0.2566
2.96463E+18,19.8774,20.1957,0.999,0.10877,14.69485436,0.3183
3.22096E+18,15.654,15.6829,1,0.08673,10.96315327,0.0289
3.41705E+18,20.4968,20.9234,0.985,0.11471,15.1987936,0.4266
4.84597E+17,17.9983,18.2926,1,0.05578,14.26590745,0.2943
2.67991E+17,18.0634,18.1362,1,0.09559,13.16133769,0.0728
1.83388E+17,20.382,20.9535,0.919,0.10282,15.321612,0.5715
3.22356E+18,17.5029,17.8287,1,0.04112,14.43263447,0.3258
3.40373E+18,18.561,18.8402,0.999,0.08972,13.79655368,0.2792
3.20983E+18,18.2037,18.3575,1,0.09832,13.24049065,0.1538
3.33826E+18,14.1828,14.0908,0.951,0.06696,10.05372278,-0.092
3.01403E+18,18.5083,18.731,1,0.0768,14.0814939,0.2227
2.07879E+17,17.1588,17.3703,1,0.04755,13.77304739,0.2115
3.38955E+18,17.7461,18.0421,1,0.06671,13.6251453,0.296
2.90874E+18,19.4841,19.9086,0.998,0.07419,15.13237314,0.4245
3.40383E+18,18.4234,18.6468,0.995,0.09703,13.48886984,0.2234
3.21717E+18,18.8958,19.324,0.999,0.07301,14.57888826,0.4282
3.33383E+18,16.5664,16.6893,1,0.09246,11.73663055,0.1229
4.79691E+18,19.3831,19.813,0.999,0.08276,14.79399759,0.4299
3.01048E+18,20.7087,20.7039,0.69,0.1087,15.52755228,-0.0048
4.76681E+18,15.9318,15.9604,1,0.04975,12.44783457,0.0286
3.44786E+18,20.3895,20.8467,0.941,0.10551,15.27303188,0.4572
3.39607E+18,17.0654,17.3584,1,0.0544,13.3874055,0.293
3.33794E+18,15.345,15.3214,1,0.06162,11.39639153,-0.0236
3.23688E+18,17.8273,18.2182,1,0.04253,14.68382309,0.3909
3.01633E+18,16.1976,16.2597,0.972,0.08048,11.66916016,0.0621
4.85472E+17,17.4301,17.5927,1,0.06293,13.43581134,0.1626
2.90843E+18,15.6145,15.5133,1,0.04315,12.439596,-0.1012
2.83097E+17,15.7516,15.7651,1,0.06421,11.71358665,0.0135
2.87331E+17,17.4296,17.6577,1,0.08443,12.79711605,0.2281
2.90171E+18,19.1168,19.7088,1,0.06127,15.1805606,0.592
2.90554E+18,20.1481,20.5606,0.999,0.10057,15.13575775,0.4125
3.39782E+18,20.1864,20.6482,0.953,0.08639,15.50408263,0.4618
4.8592E+17,17.7681,17.8788,1,0.08975,13.00292771,0.1107
3.21695E+18,15.9208,15.7854,1,0.09361,11.06418877,-0.1354
4.82193E+18,18.5708,19.0408,0.994,0.0554,14.85325118,0.47
4.79862E+18,18.5162,18.8683,0.999,0.07429,14.16154821,0.3521
2.97054E+18,18.0109,18.1924,1,0.09563,13.10792922,0.1815
3.4479E+18,19.9781,20.5489,0.983,0.09009,15.20471707,0.5708
5.04241E+17,16.5127,16.5563,1,0.06069,12.59711431,0.0436
3.01046E+18,19.1689,19.6502,0.999,0.06607,15.06887847,0.4813
4.75761E+18,17.9267,18.0676,0.985,0.06457,13.87654607,0.1409
4.76914E+18,17.1011,17.3883,1,0.03967,14.108789,0.2872
4.80554E+18,17.1753,17.2215,1,0.06206,13.21124114,0.0462
2.08007E+17,19.7157,20.0611,0.999,0.10891,14.53036121,0.3454
4.76905E+18,20.2783,20.4574,0.991,0.10195,15.23636385,0.1791
3.39712E+18,18.6734,19.0463,1,0.07135,14.40643011,0.3729
2.07921E+17,18.3031,18.4185,0.999,0.10011,13.30071269,0.1154
4.80957E+18,19.6503,20.0583,0.999,0.10378,14.56973167,0.408
4.64873E+18,20.1765,20.7649,0.999,0.10351,15.10158846,0.5884
4.75945E+18,17.0051,17.0662,1,0.09876,12.03219459,0.0611
2.69226E+17,17.9141,18.4271,1,0.04101,14.84965115,0.513
4.80958E+18,18.3733,18.6238,1,0.08808,13.64891347,0.2505
5.56906E+17,19.1892,19.6039,0.999,0.07696,14.7578747,0.4147
4.79618E+18,19.937,20.2842,0.999,0.099,14.95882403,0.3472
2.96369E+18,19.9366,20.3726,0.999,0.09994,14.93790327,0.436
4.66028E+18,19.7625,20.3877,0.995,0.08915,15.01189326,0.6252
3.33397E+18,15.5993,15.5548,1,0.07528,11.21590195,-0.0445
3.33276E+18,17.7337,17.8477,1,0.08179,13.17019896,0.114
4.8507E+17,19.3096,19.6306,0.999,0.09192,14.49254992,0.321
3.44952E+18,20.5247,20.6434,0.784,0.11452,15.2302933,0.1187
3.3971E+18,20.2349,20.3933,0.983,0.10926,15.04259402,0.1584
4.65785E+18,16.7996,16.9653,1,0.04977,13.3147618,0.1657
3.21565E+18,19.8603,20.4198,0.999,0.10684,14.7166306,0.5595
2.09795E+17,16.1581,16.1547,0.967,0.0835,11.54966762,-0.0034
2.90839E+18,19.0743,19.7201,0.999,0.09607,14.16136105,0.6458
1.94394E+17,14.648,14.8109,0.941,0.03215,12.11209511,0.1629
4.64805E+18,20.2363,20.6773,0.983,0.10967,15.03586078,0.441
3.44975E+18,17.5255,17.8774,0.987,0.04043,14.49198129,0.3519
1.9128E+17,17.3001,17.3614,1,0.06953,13.08923885,0.0613
3.40301E+18,19.2043,19.6814,0.971,0.07618,14.79509516,0.4771
4.80937E+18,17.3768,17.6793,0.986,0.04373,14.17290261,0.3025
4.80974E+18,18.5115,18.8597,1,0.06572,14.42301223,0.3482
3.44288E+18,18.1428,18.3099,0.999,0.1016,13.10833146,0.1671
3.22414E+18,19.178,19.5588,0.999,0.10122,14.15166834,0.3808
3.44921E+18,20.3439,20.6077,0.633,0.10781,15.18060477,0.2638
2.96382E+18,16.5373,16.5016,1,0.09716,11.59986247,-0.0357
4.81698E+17,16.264,16.4074,1,0.03501,13.54303945,0.1434
2.09515E+17,18.5988,18.9445,1,0.07498,14.22407282,0.3457
3.33438E+18,16.9557,17.0914,1,0.0437,13.75329282,0.1357
2.81998E+17,17.4977,17.5616,1,0.0754,13.11084327,0.0639
2.90919E+18,19.2492,19.6774,0.999,0.08469,14.61003934,0.4282
3.33438E+18,17.4081,17.6633,1,0.04398,14.19182387,0.2552
3.01519E+18,20.0278,20.6584,0.987,0.09156,15.21927108,0.6306
3.40429E+18,19.2574,19.6257,0.998,0.08847,14.52341986,0.3683
1.96193E+17,16.5896,16.5678,1,0.09581,11.6825458,-0.0218
2.63877E+17,19.3696,19.781,0.999,0.10403,14.28380701,0.4114
5.50826E+18,19.1712,19.5803,0.999,0.08561,14.50857751,0.4091
4.79556E+18,15.5899,15.4861,1,0.0924,10.76154014,-0.1038
3.34114E+18,20.2919,20.9256,0.993,0.08814,15.56603477,0.6337
3.39784E+18,18.0032,18.2545,1,0.06606,13.90350715,0.2513
4.794E+18,19.2063,19.5383,0.999,0.0915,14.39919453,0.332
1.89206E+17,19.6013,20.2518,0.945,0.0828,15.01114832,0.6505
4.80246E+18,17.6292,17.9055,1,0.05015,14.12784531,0.2763
5.03903E+17,18.7261,19.3342,0.999,0.05589,14.98942945,0.6081
2.63953E+17,18.5417,18.834,1,0.08306,13.94474037,0.2923
1.97328E+17,17.16,17.4457,1,0.04417,13.934363,0.2857
3.44123E+18,15.8115,15.7657,1,0.07352,11.47947251,-0.0458
4.65045E+18,18.5646,18.7994,0.999,0.0817,14.00348972,0.2348
3.40421E+18,17.1175,17.1218,1,0.09326,12.26902294,0.0043
3.40421E+18,17.2804,17.3135,0.98,0.09291,12.4400877,0.0331
2.86251E+17,18.5856,18.8639,0.999,0.09586,13.67741288,0.2783
3.44923E+18,18.4567,18.6626,0.999,0.08782,13.73873284,0.2059
2.1434E+17,17.5338,17.6677,1,0.08967,12.77056415,0.1339
3.39593E+18,17.5033,17.832,0.982,0.04725,14.13129094,0.3287
3.44799E+18,17.5157,17.5352,1,0.09712,12.57915663,0.0195
5.57277E+17,20.7815,20.7099,0.743,0.09152,15.97391994,-0.0716
3.39664E+18,20.3684,20.9331,0.866,0.0749,15.99599091,0.5647
1.91052E+17,17.4238,17.5117,1,0.08826,12.69498038,0.0879
4.76845E+18,20.2982,20.7582,0.948,0.09185,15.4828042,0.46
1.97048E+17,17.2749,17.5728,1,0.03931,14.30238478,0.2979
3.39619E+18,19.2645,19.7213,0.999,0.08228,14.68802858,0.4568
3.22279E+18,19.6678,20.2214,0.994,0.11063,14.44843544,0.5536
2.97185E+18,20.7691,20.872,0.888,0.09877,15.79597473,0.1029
3.39587E+18,19.197,19.4907,0.999,0.08357,14.58674799,0.2937
3.44248E+18,18.5782,19.1374,0.999,0.05291,14.96051119,0.5592
4.65953E+18,15.9819,15.9923,0.865,0.07449,11.62141013,0.0104
2.99631E+18,19.269,19.5865,0.999,0.10567,14.14924146,0.3175
3.44768E+18,19.1487,19.444,0.998,0.10285,14.08767852,0.2953
1.89312E+17,18.5744,18.8718,0.999,0.09343,13.72196826,0.2974
3.01056E+18,18.9638,19.2715,0.999,0.09984,13.96727714,0.3077
2.9006E+18,19.5173,19.5446,0.912,0.09317,14.67091952,0.0273
2.9006E+18,19.7044,19.6777,0.549,0.09159,14.8951597,-0.0267
2.91527E+18,19.8902,20.4063,0.999,0.09877,14.91707473,0.5161
4.8046E+18,19.9995,20.5454,0.999,0.09405,15.132706,0.5459
3.44093E+18,20.4362,20.7385,0.953,0.09577,15.53005256,0.3023
3.45568E+18,20.6526,20.9419,0.839,0.1078,15.4895062,0.2893
2.96704E+18,19.8161,20.1099,0.999,0.10168,14.77992231,0.2938
5.0276E+17,19.9485,20.5196,0.999,0.09457,15.06973305,0.5711
5.71573E+17,15.9975,15.9827,1,0.09213,11.17549464,-0.0148
4.7962E+18,19.9703,20.5181,1,0.09129,15.16818396,0.5478
3.00928E+18,18.6802,18.8972,1,0.10246,13.62742824,0.217
3.01603E+18,16.8195,16.802,1,0.09299,11.97731876,-0.0175
3.21585E+18,19.8867,20.1858,0.999,0.10945,14.69062117,0.2991
4.79361E+18,20.0278,20.2445,0.999,0.1024,14.97630022,0.2167
1.91015E+17,20.6579,20.8765,0.761,0.09445,15.78189019,0.2186
4.65936E+18,20.1071,20.4942,0.983,0.10586,14.98344055,0.3871
4.75976E+18,19.2035,19.4999,0.999,0.10245,14.15094019,0.2964
3.44816E+18,17.923,18.06,0.992,0.07428,13.56864052,0.137
3.44766E+18,18.5086,18.8501,0.979,0.076,14.10453204,0.3415
1.90998E+17,17.2678,17.5907,0.993,0.03638,14.46348653,0.3229
2.88825E+18,19.9156,20.5092,0.994,0.09874,14.94313439,0.5936
3.44166E+18,20.3263,20.7266,0.88,0.08807,15.60216002,0.4003
4.79361E+18,18.3506,18.6188,1,0.06672,14.22931981,0.2682
4.65948E+18,19.6416,20.3581,0.986,0.09251,14.8106566,0.7165
2.9961E+18,19.3908,19.9517,0.997,0.10373,14.31127811,0.5609
3.39917E+18,20.5177,21.0657,0.698,0.11238,15.26425486,0.548
4.79528E+18,17.2058,17.4874,0.972,0.04247,14.0653887,0.2816
2.96357E+18,19.6013,19.9082,0.998,0.10195,14.55936385,0.3069
2.88806E+18,18.4501,18.8484,1,0.10012,13.4474958,0.3983
5.58036E+17,17.9878,18.3033,1,0.06152,14.04271837,0.3155
2.11045E+17,16.7926,16.8223,1,0.09273,11.9564987,0.0297
3.39682E+18,19.8536,20.3676,0.999,0.0878,15.13612742,0.514
2.88801E+18,18.7626,19.3344,0.999,0.05497,15.06197132,0.5718
3.22297E+18,16.8231,16.9066,1,0.06015,12.92692184,0.0835
3.39672E+18,17.8991,18.0388,1,0.07991,13.38609435,0.1397
3.33334E+18,19.5725,20.1501,0.999,0.09831,14.60951152,0.5776
2.99657E+18,18.8024,19.218,0.999,0.07178,14.52238273,0.4156
2.9672E+18,15.4358,15.5055,0.985,0.0305,13.0143008,0.0697
2.88794E+18,18.3292,18.8857,1,0.04635,14.99895131,0.5565
2.90425E+18,19.7476,20.1532,0.999,0.10415,14.65930363,0.4056
3.3992E+18,20.7801,21.349,0.572,0.1117,15.53983413,0.5689
3.45592E+18,15.5519,15.7921,0.948,0.02223,13.81720269,0.2402
2.86925E+17,18.2031,18.4593,1,0.07948,13.70181071,0.2562
1.90244E+17,17.711,17.8089,1,0.0886,12.97383139,0.0979
2.88267E+18,19.1342,19.4176,0.999,0.10379,14.05342244,0.2834
4.80816E+18,18.4009,18.4376,1,0.10253,13.34664521,0.0367
4.80167E+18,18.6276,18.815,0.993,0.08372,14.0134539,0.1874
3.01578E+18,19.2647,19.5919,0.999,0.08674,14.57360291,0.3272
3.21943E+18,18.4001,18.6342,1,0.08796,13.6786739,0.2341
3.32034E+18,19.0457,19.3741,0.999,0.09169,14.23409014,0.3284
5.58153E+17,18.314,18.7849,0.981,0.05109,14.77232049,0.4709
4.80445E+18,18.3808,18.7799,1,0.06058,14.46915366,0.3991
2.96723E+18,17.7976,17.9219,1,0.07325,13.47356185,0.1243
3.33658E+18,18.4726,18.81,1,0.06817,14.30463353,0.3374
3.33652E+18,17.2227,17.3336,1,0.07297,12.90697827,0.1109
2.88818E+18,15.2252,15.2154,0.842,0.05603,11.48309689,-0.0098
4.80446E+18,20.8612,21.5054,0.614,0.11117,15.63126197,0.6442
2.64018E+17,19.5392,19.9122,0.999,0.06903,15.34401063,0.373
2.96679E+18,18.4774,18.6563,0.999,0.08561,13.81477751,0.1789
2.90394E+18,17.1745,17.628,0.992,0.04197,14.05980515,0.4535
4.79311E+18,17.9113,18.3001,1,0.04931,14.44662499,0.3888
2.91421E+18,19.7349,20.2113,0.999,0.09085,14.94327534,0.4764
3.44155E+18,16.9068,17.0805,1,0.074,12.5606414,0.1737
3.33631E+18,17.8049,17.89,1,0.06395,13.77569726,0.0851
3.4293E+18,16.8763,17.3961,0.997,0.03601,14.09418439,0.5198
4.76744E+18,16.9994,17.185,0.996,0.04858,13.56711245,0.1856
3.34022E+18,18.9485,19.2318,0.999,0.10049,13.93788577,0.2833
2.96767E+18,18.669,18.8443,0.999,0.08495,14.02318308,0.1753
3.3365E+18,17.9453,18.1373,1,0.0724,13.64660717,0.192
2.99699E+18,18.5961,18.8962,1,0.08989,13.8275431,0.3001
3.21618E+18,18.8111,19.2497,0.999,0.07281,14.50014484,0.4386
4.80277E+18,19.1598,19.626,0.999,0.0797,14.65250839,0.4662
3.02389E+18,20.5398,20.6671,0.926,0.117,15.19887069,0.1273
4.62302E+18,19.6501,20.2099,0.999,0.09338,14.79883065,0.5598
4.8052E+18,16.8934,17.3078,0.987,0.04452,13.65062422,0.4144
4.759E+18,19.7077,20.1556,0.999,0.09186,14.89206779,0.4479
3.33626E+18,17.6248,17.8653,0.65,0.09766,12.6762164,0.2405
4.80838E+18,17.982,18.1843,1,0.06506,13.91542971,0.2023
1.91792E+17,19.4146,19.6785,0.999,0.08988,14.64628468,0.2639
3.40005E+18,16.4047,16.422,0.999,0.08924,11.65190219,0.0173
4.79581E+18,17.6455,17.774,1,0.08259,13.06086267,0.1285
4.62376E+18,18.7152,19.0287,0.999,0.08348,14.1072878,0.3135
3.44509E+18,20.2855,20.769,0.924,0.10138,15.25573857,0.4835
3.34649E+18,18.2832,18.6946,1,0.05239,14.68695801,0.4114
3.33702E+18,17.675,18.1884,1,0.03654,14.86115728,0.5134
3.2192E+18,18.6549,19.0609,1,0.06505,14.5886635,0.406
3.01276E+18,18.8422,19.3383,0.999,0.06978,14.62354517,0.4961
2.96601E+18,17.6746,17.8008,1,0.09514,12.78278426,0.1262
4.85029E+17,20.8562,21.0286,0.805,0.1101,15.64726341,0.1724
4.75681E+18,18.3699,18.6454,1,0.08988,13.60158468,0.2755
4.75681E+18,17.4898,17.5671,1,0.0897,12.72583778,0.0773
3.01274E+18,17.1908,17.3523,0.994,0.06256,13.2093163,0.1615
3.34838E+18,19.5995,20.2612,0.979,0.09413,14.73085971,0.6617
3.45478E+18,18.5661,18.8135,0.973,0.0749,14.19369091,0.2474
3.22308E+18,20.1969,20.5725,0.995,0.11077,14.97478922,0.3756
1.96157E+17,16.7904,16.9244,1,0.05485,13.09451684,0.134
3.33343E+18,19.0032,19.4771,0.992,0.0674,14.85990052,0.4739
4.62373E+18,18.7543,18.9108,1,0.09616,13.83932773,0.1565
3.39643E+18,20.2776,20.553,0.859,0.11649,14.94615677,0.2754
2.90478E+18,20.6018,20.8982,0.989,0.106,15.47527067,0.2964
2.90456E+18,18.4587,18.7767,1,0.0533,14.82506395,0.318
2.82447E+17,20.1693,20.7138,0.974,0.11094,14.94385919,0.5445
3.34795E+18,16.2671,16.2243,1,0.06892,12.07537366,-0.0428
3.01075E+18,19.4282,19.8614,0.999,0.0916,14.61872263,0.4332
5.02958E+17,19.0233,19.3831,0.999,0.07408,14.67479513,0.3598
4.61184E+18,18.4632,18.6268,1,0.10198,13.42062496,0.1636
5.02957E+17,19.1139,19.4906,0.999,0.07524,14.73165607,0.3767
2.90292E+18,19.5308,20.06,0.999,0.07343,15.20143236,0.5292
2.99708E+18,16.4247,16.4388,1,0.05516,12.71657871,0.0141
2.91417E+18,17.7137,18.0553,1,0.04995,14.22102254,0.3416
3.33523E+18,16.8933,16.8978,1,0.09309,12.04878485,0.0045
4.7946E+18,15.8167,15.8679,1,0.0465,12.47943524,0.0512
3.02194E+18,19.175,19.6736,0.999,0.08284,14.58379955,0.4986
4.6594E+18,18.7924,19.0507,0.997,0.08557,14.13079234,0.2583
5.02882E+17,18.0081,18.2979,1,0.06616,13.90512252,0.2898
3.429E+18,17.9193,18.0572,1,0.09321,13.07198746,0.1379
3.40021E+18,19.8325,20.2141,0.996,0.11503,14.5284444,0.3816
2.69694E+17,15.5808,15.6496,0.987,0.0454,12.29552074,0.0688
2.96743E+18,20.076,20.5398,0.999,0.10305,15.01076002,0.4638
4.79234E+18,18.2053,18.3811,1,0.07798,13.74538385,0.1758
2.91392E+18,20.5144,20.9941,0.997,0.0981,15.55605496,0.4797
2.8245E+17,20.2272,20.5827,0.843,0.11451,14.93298293,0.3555
4.64849E+18,20.595,21.4866,0.728,0.10959,15.39614537,0.8916
3.44472E+18,16.8104,17.0579,1,0.04601,13.49613883,0.2475
4.65756E+18,19.1201,19.4825,0.999,0.10208,14.07539669,0.3624
2.1E+17,17.0346,17.0723,1,0.08855,12.29865717,0.0377
4.75683E+18,18.9735,19.1538,0.999,0.10258,13.91818653,0.1803
3.01119E+18,19.6739,20.2318,0.999,0.09371,14.81497031,0.5579
9.78745E+17,20.4855,20.5289,0.905,0.11321,15.21607605,0.0434
4.80525E+17,20.2975,20.9107,0.943,0.09743,15.35403649,0.6132
3.3466E+18,18.3353,19.0862,0.984,0.03544,15.58783143,0.7509
3.4543E+18,16.8616,16.9044,0.985,0.09199,12.04289691,0.0428
4.98372E+17,18.1605,18.3346,1,0.09215,13.3380233,0.1741
4.64853E+18,18.0291,18.3825,0.967,0.04006,15.01554528,0.3534
2.96777E+18,19.7521,20.4848,0.993,0.06963,15.53811802,0.7327
2.1029E+17,19.3013,19.7493,0.998,0.08632,14.62074284,0.448
2.90302E+18,18.8186,19.0852,0.999,0.08653,14.13276648,0.2666
3.42916E+18,20.4837,20.7684,0.926,0.11207,15.23625314,0.2847
3.21996E+18,18.4372,18.8171,0.989,0.06505,14.3709635,0.3799
3.42769E+18,20.2882,20.8182,0.749,0.11062,15.06903173,0.53
3.44481E+18,18.3568,18.6191,0.999,0.06219,14.38819722,0.2623
3.32096E+18,20.1648,20.6651,0.946,0.10476,15.06382255,0.5003
2.96564E+18,20.7948,21.3396,0.803,0.10868,15.61405185,0.5448
3.42748E+18,18.0775,18.7022,0.908,0.05181,14.50543204,0.6247
3.45602E+18,17.9339,18.1233,1,0.08277,13.34453522,0.1894
4.79218E+18,17.6306,17.8027,1,0.07584,13.23110838,0.1721
3.44515E+18,20.8431,21.0967,0.66,0.11096,15.61726776,0.2536
3.02238E+18,16.8437,16.9054,1,0.06335,12.8349669,0.0617
3.01283E+18,17.0051,16.9893,0.989,0.09197,12.18686907,-0.0158
1.97605E+17,17.793,17.9925,1,0.06918,13.59309721,0.1995
2.99493E+18,16.7927,16.7339,0.995,0.08376,12.17751666,-0.0588
2.91595E+18,16.8591,16.9985,1,0.05756,13.05849607,0.1394
3.39888E+18,15.9169,15.9098,1,0.07731,11.47572163,-0.0071
3.45126E+18,18.5128,18.8091,1,0.06606,14.41310715,0.2963
3.45599E+18,17.2949,17.3571,1,0.08493,12.64959438,0.0622
2.99581E+18,18.5554,18.9962,0.999,0.04896,15.10619295,0.4408
5.58081E+17,18.938,19.4262,0.999,0.06854,14.7582795,0.4882
4.65695E+18,16.8942,16.7869,0.993,0.08053,12.3644115,-0.1073
1.91894E+17,19.2345,19.6785,0.998,0.08753,14.52371536,0.444
2.96649E+18,18.85,19.0462,0.99,0.10268,13.7925707,0.1962
4.64791E+18,19.3016,19.7524,0.999,0.08598,14.6296128,0.4508
3.44323E+18,20.0489,20.5929,0.636,0.10527,14.93737689,0.544
2.88729E+18,20.7364,20.3522,0.51,0.10852,15.55885107,-0.3842
4.79457E+18,19.0553,19.4751,0.999,0.07659,14.63443965,0.4198
3.34645E+18,20.5365,20.295,0.706,0.10502,15.43013993,-0.2415
3.45804E+18,19.2049,19.4752,0.981,0.10433,14.11285396,0.2703
3.42919E+18,15.4183,15.3287,0.965,0.09408,10.55081346,-0.0896
2.65551E+17,18.303,17.9285,0.961,0.09745,13.35909078,-0.3745
2.88708E+18,17.297,17.384,1,0.08362,12.68544918,0.087
3.44491E+18,17.1714,17.3513,1,0.0457,13.871819,0.1799
4.79509E+18,17.5155,17.6737,1,0.10089,12.49625939,0.1582
2.91086E+18,20.3171,20.4142,0.988,0.09495,15.42962515,0.0971
4.98732E+17,18.8404,19.3936,0.999,0.06209,14.8752917,0.5532
4.65981E+18,17.3156,17.4077,1,0.08576,12.64917614,0.0921
3.33707E+18,19.3039,19.5641,0.998,0.10522,14.19340851,0.2602
2.914E+18,17.185,17.7083,0.974,0.03956,14.19871859,0.5233
3.4292E+18,19.8021,20.1977,0.999,0.10495,14.69718779,0.3956
3.2187E+18,14.4252,14.6901,0.914,0.01122,14.17523572,0.2649
3.45805E+18,18.9349,19.2856,0.999,0.08384,14.31764365,0.3507
3.39811E+18,18.0752,18.2278,0.999,0.08328,13.47249642,0.1526
3.39821E+18,18.2098,18.2058,0.999,0.10082,13.19206653,-0.004
1.92276E+17,16.3468,16.3507,1,0.04626,13.02077186,0.0039
3.31943E+18,19.6166,20.1883,0.968,0.07102,15.35969666,0.5717
4.79269E+18,18.9228,19.18,0.999,0.10152,13.89004195,0.2572
3.35033E+18,20.376,21.0876,0.802,0.11402,15.09109482,0.7116
2.99878E+18,19.5311,19.9883,0.998,0.09294,14.69008666,0.4572
3.39862E+18,20.3483,20.5724,0.608,0.10714,15.19854179,0.2241
3.34807E+18,12.9998,12.8531,0.669,0.05111,9.457270595,-0.1467
3.34985E+18,15.0639,15.0552,1,0.04006,12.05034528,-0.0087
3.44489E+18,14.8568,14.8399,0.947,0.04179,11.75143814,-0.0169
4.98364E+17,19.2445,19.7421,0.999,0.07711,14.80894648,0.4976
2.99204E+18,20.1865,20.5873,1,0.10015,15.18324523,0.4008
4.80423E+17,18.6866,19.009,0.999,0.06151,14.74187136,0.3224
4.62131E+18,19.1909,19.6852,0.999,0.08302,14.59498635,0.4943
2.9951E+18,15.3058,15.2505,0.927,0.08784,10.58733836,-0.0553
2.86978E+17,17.8815,18.0405,1,0.07905,13.39199063,0.159
3.33603E+18,16.922,16.9738,0.995,0.09986,11.92504219,0.0518
2.91485E+18,20.7529,20.9698,0.979,0.11594,15.43173352,0.2169
3.35E+18,19.4545,20.0524,0.701,0.08214,14.88172651,0.5979
3.02381E+18,20.1929,20.7578,0.978,0.09411,15.32472113,0.5649
3.42911E+18,17.0108,17.0624,0.992,0.09823,12.04957928,0.0516
3.3355E+18,18.3718,18.6262,0.978,0.06466,14.3186215,0.2544
3.45777E+18,20.5255,20.9137,0.828,0.10042,15.51639891,0.3882
4.76551E+18,19.1995,19.4582,0.999,0.09297,14.35778585,0.2587
3.34324E+18,15.7437,15.7446,1,0.05573,12.01325478,0.0009
4.79193E+18,19.9108,20.332,0.993,0.09196,15.09280519,0.4212
4.79193E+18,20.0548,20.7538,0.999,0.09785,15.10199585,0.699
3.34291E+18,17.5103,17.6131,1,0.07016,13.2798521,0.1028
3.0254E+18,19.3702,20.0051,0.999,0.06784,15.2127708,0.6349
4.8066E+17,20.0299,20.4275,0.999,0.10509,14.92209304,0.3976
2.65393E+17,18.6319,18.9229,0.999,0.07722,14.19325101,0.291
