source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,gcns_prob,dist_50
1441767852084408320,14.568374,16.05335,13.38143,1.0,0.058489505
1441757093192728448,20.39571,21.454954,18.885036,1.0,0.107474774
1441802486700615040,14.435856,15.896538,13.252579,1.0,0.07703598
1441826779036275584,11.300808,11.863218,10.590006,1.0,0.08932128
1441783107808855296,18.847975,20.28332,16.8887,0.42,0.1168978
1249605071026464128,15.408991,17.413013,14.082453,1.0,0.037911333
1249601085296812928,15.604047,17.034845,14.428041,1.0,0.09885146
1249587169602809984,14.311804,15.593736,13.160154,1.0,0.08549811
1249584420823776128,11.735351,12.647193,10.784055,1.0,0.057043064
1249701896768952960,13.268687,14.518834,12.158219,1.0,0.059297908
1249237696703153152,19.903238,20.40731,19.312895,0.998,0.094731525
1249250508590340096,11.415158,12.034814,10.654706,1.0,0.08866957
1249609464777137408,17.613796,19.630325,16.263401,1.0,0.09086521
1249402932685493248,16.1703,17.98213,14.8895,1.0,0.08821751
1249397228968920704,8.0008335,8.34217,7.485699,1.0,0.058366872
1249327650498766976,11.150539,11.659743,10.482318,1.0,0.09214258
1249329746442808448,16.679974,18.735209,15.320851,1.0,0.058614522
1249348335061553920,10.3567915,10.8467245,9.710467,1.0,0.08171337
1249616959495810688,14.380876,15.58033,13.296548,1.0,0.0983872
1249719248436863616,13.040734,14.363572,11.90646,1.0,0.042555127
1249669151939224320,10.318638,11.088471,9.462116,1.0,0.038292803
1249382454281522432,15.207737,16.802956,13.98468,1.0,0.10044636
1250963036605255680,17.99685,20.349564,16.603632,1.0,0.083686985
1442790397897839744,12.810261,13.750901,11.851492,1.0,0.099626
1442823589405114240,15.226839,16.712128,14.038067,1.0,0.08142344
1442782288999639680,15.610773,17.118162,14.416881,1.0,0.090068355
1442767170714780928,16.296545,18.13989,15.008985,1.0,0.080515
1442545000646437760,9.231052,9.543756,8.74814,1.0,0.08190336
1442539567512394496,19.928356,21.773054,18.393768,1.0,0.09468557
1442916532497577344,14.671133,16.116495,13.495957,1.0,0.071024194
1442815102549807104,14.435191,15.906515,13.247801,1.0,0.08595942
1445863567257306624,15.95917,17.454327,14.764751,1.0,0.0869104
1445862639544371200,16.932386,18.679985,15.67356,1.0,0.10102921
1442769438457517824,16.206999,17.833288,14.981186,1.0,0.09819401
1443133033209082112,13.660914,14.91923,12.535647,1.0,0.08164141
1443229584073879040,16.572758,18.711666,15.220781,1.0,0.05989513
1442483153117452288,10.719356,11.22621,10.051635,1.0,0.077924356
1442483153117452416,8.062231,8.326302,7.6304646,1.0,0.077845484
1442843414974382848,9.923476,10.322726,9.353784,1.0,0.07477035
1442081315977480704,13.921724,15.238668,12.787329,1.0,0.044655144
1442937972974306816,13.794996,14.930221,12.733073,1.0,0.06831037
1442870284289795968,8.458821,8.7078285,8.041842,1.0,0.08422028
1442079254393181952,15.533207,17.165112,14.29199,1.0,0.09655153
1442107395018911488,15.6326275,17.435518,14.356763,1.0,0.06097642
1442940515594966144,16.879993,18.823061,15.567011,1.0,0.06734018
1442954981044824448,16.56903,18.356155,15.288484,1.0,0.084524736
1443170622762199296,18.849072,21.543627,17.33677,1.0,0.06094861
1443168732977278464,16.676497,18.904665,15.210633,1.0,0.057026673
1443172959225092992,18.371,20.745533,16.897331,1.0,0.079939365
1442962604611346176,17.981636,20.37789,16.512016,1.0,0.08387309
1443075618086464640,14.740139,16.085411,13.593887,1.0,0.086322255
1442228375657854848,15.811494,17.317972,14.611693,1.0,0.08516055
1442991093130187520,19.129751,21.056156,17.66533,1.0,0.10818887
1443060671600342400,9.096483,9.502895,8.525198,1.0,0.06259193
1446244066999999104,14.501213,15.852503,13.358292,1.0,0.07408498
1446313611110451072,17.886368,20.171488,16.503613,1.0,0.07961906
1446271417351852544,5.7397327,5.7682524,5.6560955,1.0,0.088931315
1446333883355454592,10.62844,11.074651,10.014676,1.0,0.095039584
1446334433111988480,12.956465,14.189517,11.856774,1.0,0.040606994
1446333745917221632,14.466796,15.829936,13.31529,1.0,0.07012681
1443337989048795904,16.50163,17.570698,14.942205,0.874,0.113286495
1446540213584440704,11.628933,13.196349,10.402242,1.0,0.0137505755
1446550727664398208,11.289551,11.80234,10.62314,1.0,0.09798268
1446338208387485184,19.650307,21.22533,18.065153,1.0,0.069121696
1446338143963684608,15.554243,17.238012,14.3102,1.0,0.06919465
1446358381849543808,12.567765,13.468068,11.632393,1.0,0.07018102
1446642468166421888,17.223866,19.587894,15.81444,1.0,0.06326799
1446433182999916672,9.643565,9.985879,9.129755,1.0,0.09320063
1446463930670887296,20.784412,21.781301,19.209435,0.942,0.11107266
1443266623871074816,18.725912,19.013525,18.27766,1.0,0.06821979
1443295206878695936,18.538809,20.57135,17.129423,1.0,0.084595434
1443068608699851008,11.227198,12.490095,10.105395,1.0,0.019363439
1443104858223833984,13.283381,14.439143,12.212354,1.0,0.073924355
1443090702011664512,18.371634,20.558235,16.934801,1.0,0.08944822
1443108599139356928,19.406075,19.699951,19.013588,1.0,0.101277925
1443100013500807296,12.14786,12.956366,11.266807,1.0,0.0840053
1444605073120203520,15.905616,17.578384,14.660152,1.0,0.09175081
1444620221469444352,18.773115,21.263208,17.262863,1.0,0.07232103
1443366473271516928,17.548988,19.630455,16.17932,1.0,0.08952748
1443399527339832832,17.734362,20.204237,16.296719,1.0,0.06619433
1443378357445069952,7.513967,7.7276525,7.144701,1.0,0.06482775
1443378361740303744,12.741215,13.510764,11.326576,1.0,0.06452319
1443378361741044736,12.689039,13.379694,11.1990385,1.0,0.064610235
1446403594969749376,19.704287,20.132196,19.19863,0.998,0.10651495
1444829304773035648,16.048191,17.789768,14.785086,1.0,0.07735844
1444832053551535616,20.651703,21.848364,19.126179,0.978,0.10662263
1444626651036354304,9.675602,9.981915,9.198957,1.0,0.099875815
1444846033669990400,18.88361,21.048193,17.44906,1.0,0.100141354
1444841777358071552,16.340744,18.205194,15.024603,1.0,0.069987595
1444841777358071808,13.027288,14.148332,11.971672,1.0,0.06988429
1441932572670034944,16.255697,17.843592,15.029367,1.0,0.08993449
1442169070750037760,6.7892175,7.0281057,6.3875065,0.99,0.034268033
1442176904769887744,16.167112,17.873064,14.917658,1.0,0.077306785
1441916526672238464,15.638055,17.276222,14.409663,1.0,0.067325495
1441918480881836672,19.63964,21.416555,18.122131,1.0,0.10565585
1441924738649747584,15.385286,16.91845,14.178709,1.0,0.08110948
1442204663146978048,18.923996,21.138968,17.361355,1.0,0.087537274
1442207244418843264,11.62115,12.907053,10.490322,1.0,0.023501707
1441993625629660800,6.7414355,7.220497,6.0947075,1.0,0.081832014
1441993629924140928,14.969812,,,0.886,0.07139922
1443498071069711744,8.679846,8.925934,8.270355,1.0,0.086956784
1443481750194887936,10.603593,11.025956,9.878789,1.0,0.09486708
1443481750192851840,12.018471,,,1.0,0.095004
1443709898856486784,12.156475,12.868748,11.339079,1.0,0.094156906
1443712304038182784,14.099063,15.751347,12.859228,1.0,0.050290827
1249660665083033600,14.192099,15.835918,12.959188,1.0,0.041937098
1251178712683809024,15.621029,17.317293,14.376679,1.0,0.06149127
1251229182844030848,19.733234,20.243073,19.131445,1.0,0.088857576
1249747212968218496,18.495445,19.026997,17.823616,1.0,0.051604066
1251168748359725696,17.170563,19.334831,15.73879,1.0,0.07871725
1251168748359726208,10.211687,10.658911,9.598592,1.0,0.07804891
1251206471056624000,11.296774,11.861878,10.5862665,1.0,0.08915121
1443416260532799744,15.21759,16.793756,14.000224,1.0,0.086288996
1443468624774045312,17.023716,18.980003,15.706588,1.0,0.08479316
1251208704439858944,19.307703,21.422142,17.742937,1.0,0.09097107
1443862971491475072,18.759464,21.186235,17.264149,1.0,0.069293536
1251370921060203008,8.857614,9.206641,8.285802,0.95,0.08246316
1444534597001719040,18.869736,20.945396,17.331766,1.0,0.062499918
1444549509127650432,20.030136,20.478386,19.507814,0.996,0.11223456
1444566830731503744,15.755822,17.370647,14.526396,1.0,0.100829594
1443717835955273600,11.257343,11.806597,10.553042,1.0,0.08714557
1443715151600559232,12.368836,13.503555,11.305048,1.0,0.067301296
1443742128291093504,15.640549,17.105875,14.438804,1.0,0.08931185
1443798856219082880,9.727078,10.079839,9.208218,1.0,0.096136
1443749137677744640,10.9181385,11.446198,10.238098,1.0,0.080596074
1443806587160251520,13.369404,14.565149,12.283287,1.0,0.0646206
1444587858891329920,12.757106,13.674469,11.810102,1.0,0.085637696
1444650943370988288,15.069482,16.458744,13.90603,1.0,0.09268777
1444673380280236800,7.681357,7.8651185,7.348676,1.0,0.084175855
1443927219906490112,20.157553,20.676462,19.555626,0.994,0.10991737
1443926193409529472,15.429182,17.151295,14.178355,1.0,0.07011996
1443729690065831808,14.78091,16.249083,13.593365,1.0,0.08595525
1443622212804311552,14.460035,15.69171,13.358894,1.0,0.07240602
1443638288866658560,19.906898,20.336823,19.338417,0.99,0.1031921
1443629393989608320,15.736308,17.376472,14.504473,1.0,0.092373796
1443650181631384192,8.988477,9.286748,8.518728,1.0,0.09146979
1443952203731982720,16.800179,18.569231,15.499719,1.0,0.09947058
1444251958088963456,13.6661,14.74223,12.634318,1.0,0.08864925
1248094445129014272,18.334965,20.34523,16.920597,1.0,0.096456505
1248071767701717120,15.837838,17.402943,14.621615,1.0,0.0962784
1248119042406525184,18.698425,21.069366,17.16096,1.0,0.06255249
1248176874141435392,14.103038,15.286277,13.023285,1.0,0.098463945
1245096351798145152,16.10656,17.885956,14.837999,1.0,0.08902235
1245098104144802688,6.760174,6.923206,6.4566445,1.0,0.09738895
1248204911687859200,17.773775,19.868196,16.385952,1.0,0.091444634
1248194290233486464,15.881676,17.58842,14.625732,1.0,0.09064431
1248194294528957696,12.1145935,12.646053,11.135802,0.934,0.07704186
1248214669853560832,12.429809,13.253703,11.543072,1.0,0.08732244
1248236518351776896,14.4451475,15.853615,13.283231,1.0,0.06862995
1248241126852148864,16.574266,18.380257,15.291721,1.0,0.09382924
1245137892721634560,13.427269,14.907225,12.236385,1.0,0.04209937
1250879267563830912,15.656846,17.744616,14.321664,1.0,0.035312407
1245165376216815360,13.374683,14.426961,12.358158,1.0,0.08583371
